,seg_id,oci,street,street_from,street_to,seg_length_ft,seg_width_ft,func_class,pvm_class,area_sq_ft,oci_desc,oci_wt,start_lat,start_long,end_lat,end_long
20239,SS-020202,44.298,NUTMEG ST,04TH AV,05TH AV,280.0162,52.0,Residential,AC Improved,14560.8424,Fair,645016.1966352,32.7334708,-117.1612207,32.7337518,-117.1601749
20240,SS-020203,96.4,NUTMEG ST,BALSA ST,54TH (W FTG) RD,238.1031,36.0,Residential,AC Improved,8571.7116,Good,826312.99824,32.7339138,-117.0806587,32.7339,-117.0797344
20241,SS-020205,84.448,NUTMEG ST,52ND ST,BALSA ST,1043.4612,36.0,Residential,AC Improved,37564.6032,Good,3172255.6110336003,32.7339852,-117.0795206,32.7339138,-117.0806587
20244,SS-020208,61.36,NUTMEG ST,GRANADA AV,29TH ST,320.7968,20.0,Residential,PCC Jointed Concrete,6415.936,Fair,393681.83295999997,32.734726,-117.124077,32.7338528,-117.1314621
20245,SS-020209,67.04,NUTMEG ST,29TH ST,DALE ST,330.2382,20.0,Residential,PCC Jointed Concrete,6604.764,Fair,442783.37856000004,32.7338528,-117.1314621,32.733856,-117.130488
20246,SS-020210,63.24,NUTMEG ST,BANCROFT ST,33RD ST,281.0209,52.0,Collector,AC Improved,14613.0868,Fair,924131.609232,32.7338022,-117.1242419,32.7338075,-117.1231262
20247,SS-020211,35.52,NUTMEG ST,33RD ST,FELTON ST,299.0624,40.0,Residential,AC Improved,11962.496000000001,Poor,424907.85792,32.7338075,-117.1231262,32.7338019,-117.1221564
20248,SS-020213,76.07600000000001,NYE ST,MANNING ST,PREECE ST,475.8064,32.0,Residential,AC Improved,15225.8048,Good,1158318.3259648,32.7893527,-117.1759114,32.790623,-117.176178
20249,SS-020214,67.59,NYE ST,OSLER ST,COMSTOCK ST,1289.1702,32.0,Residential,AC Improved,41253.4464,Fair,2788320.4421759997,32.7921837,-117.176341,32.7952485,-117.1755657
20250,SS-020215,84.204,NYE ST,PREECE ST,OSLER ST,563.5116,32.0,Residential,AC Improved,18032.3712,Good,1518397.7845248,32.790623,-117.176178,32.7921837,-117.176341
20251,SS-020216,69.444,NYE ST,COMSTOCK ST,MANNING ST,401.2751,32.0,Residential,AC Improved,12840.8032,Fair,891716.7374208,32.7952485,-117.1755657,32.7893527,-117.1759114
20252,SS-020217,56.556000000000004,O MEARA ST,SKYLINE DR,ALDERLEY ST,319.0016,36.0,Residential,AC Improved,11484.0576,Fair,649492.3616255999,32.7013523,-117.0629292,32.7005001,-117.0629513
20253,SS-020218,58.58,O MEARA ST,ALDERLEY ST,AMESBURY ST,258.0021,36.0,Residential,AC Improved,9288.0756,Fair,544095.4686479999,32.7005001,-117.0629513,32.6998033,-117.062955
20254,SS-020219,47.16,O MEARA ST,AMESBURY ST,DYKES AV,129.9997,36.0,Residential,AC Improved,4679.9892,Fair,220708.29067199997,32.6998033,-117.062955,32.6994326,-117.0629552
20257,SS-020222,58.31,OAK GLEN LN,NIDO LN,KICKAPOO CT,403.5282,30.0,Local,AC Improved,12105.846000000001,Fair,705891.88026,32.8257342,-117.2132136,32.8256926,-117.2119612
20258,SS-020223,67.2,OAK GLEN LN,KICKAPOO CT,IDLEWILD WY,564.5532,30.0,Local,AC Improved,16936.596,Fair,1138139.2512,32.8256926,-117.2119612,32.8262406,-117.2106321
20259,SS-020224,77.138,OAK PARK DR,52ND ST,BALSA ST,928.7109,36.0,Residential,AC Improved,33433.5924,Good,2579000.4505512,32.7315771,-117.0837207,32.7315199,-117.0807076
20260,SS-020225,54.583999999999996,OAKBEND DR,REDCLIFF CT,SEMILLON BL,183.6981,40.0,Residential,AC Improved,7347.924,Fair,401079.08361599996,32.9180973,-117.0738876,32.918559,-117.0736743
20261,SS-020226,69.07,OAKBEND DR,EASTGLEN ST,REDCLIFF CT,1954.1216,40.0,Residential,AC Improved,78164.864,Fair,5398847.15648,32.9144414,-117.0784472,32.9180973,-117.0738876
20263,SS-020228,84.904,OAKCREST DR,50TH ST,POLK AV,408.1793,36.0,Residential,AC Improved,14694.4548,Good,1247617.9903392,32.7507575,-117.0869685,32.7513239,-117.0879738
20265,SS-020230,70.81,OAKDEN DR,IRIS AV,CLAIRTON PL,486.0,36.0,Local,AC Improved,17496.0,Good,1238891.76,32.5691566,-117.0871664,32.5678464,-117.0871737
20268,SS-020233,62.048,OAKHAM WY,HAMPSTEAD WY,DONNINGTON WY,283.9344,36.0,Collector,AC Improved,10221.6384,Fair,634232.2194431999,32.68439499999999,-117.035133,32.6839794,-117.0344183
20269,SS-020234,67.14,OAKHURST DR,STILLWELL AV,GALLERY CT,674.315,36.0,Residential,AC Improved,24275.34,Fair,1629846.3276,32.6969229,-117.0713653,32.6961205,-117.072738
20270,SS-020235,72.102,OAKHURST DR,GALLERY CT,ALTA VISTA AV,656.5707,36.0,Residential,AC Improved,23636.5452,Good,1704242.1820103999,32.6961205,-117.072738,32.6943191,-117.072919
20277,SS-020242,71.38,OAKRIDGE RD,LYNRIDGE CT,CAMTO DEL GRECO,405.6248,40.0,Local,AC Improved,16224.992,Good,1158139.92896,32.802084,-117.0516776,32.8018827,-117.055523
20278,SS-020243,70.86,OAKRIDGE RD,STRATUS CT,CIBOLA RD,875.0309,40.0,Residential,AC Improved,35001.236000000004,Good,2480187.58296,32.8031712,-117.0579233,32.8018827,-117.055523
20279,SS-020244,72.256,OAKRIDGE RD,CIBOLA RD,LYNRIDGE CT,1412.6442,40.0,Local,AC Improved,56505.768,Good,4082880.7726080003,32.8018827,-117.055523,32.802084,-117.0516776
20281,SS-020246,86.87,OAKSHIRE CT,WESTOVER PL,FIR ST,246.3431,30.0,Residential,AC Improved,7390.293000000001,Good,641994.75291,32.7248949,-117.0885348,32.7255755,-117.0885018
20283,SS-020248,87.73200000000001,OAKVIEW WY,GLADEHOLLOW CT,MTN PASS RD,1101.9771,36.0,Residential,AC Improved,39671.1756,Good,3480431.5777391996,32.9383079,-117.0686154,32.941177,-117.069467
20284,SS-020249,87.49600000000001,OAKVIEW WY,CANERIDGE RD,GLADEHOLLOW CT,1034.6902,36.0,Residential,AC Improved,37248.8472,Good,3259125.1346112005,32.935525,-117.068854,32.9383079,-117.0686154
20285,SS-020250,62.782,OBERLIN DR,YOUNGSTOWN WY,LUSK BL,1895.3735,44.0,Local,AC Improved,83396.43400000001,Fair,5235794.919388,32.8923148,-117.1956192,32.8961732,-117.1930922
20286,SS-020251,64.012,OBERLIN DR,SCRANTON RD,YOUNGSTOWN WY,1834.2209,44.0,Local,AC Improved,80705.7196,Fair,5166134.5230352,32.8914522,-117.2014331,32.8923148,-117.1956192
20288,SS-020253,52.602,OBISPO RD,ACENA DR,DIEGO DR,492.0389,36.0,Residential,AC Improved,17713.4004,Fair,931760.2878408001,33.0181245,-117.072245,33.0171309,-117.0712311
20289,SS-020254,64.782,OBISPO RD,OBISPO LN,ACEBO DR,736.3613,36.0,Residential,AC Improved,26509.0068,Fair,1717306.4785176,33.0169528,-117.0701261,33.0174841,-117.0678093
20290,SS-020255,56.354,OBISPO RD,DIEGO DR,OBISPO LN,352.3792,36.0,Residential,AC Improved,12685.6512,Fair,714887.1877248,33.0171309,-117.0712311,33.0169528,-117.0701261
20293,SS-020259,74.184,OCASO DR,OPIMO CT,GABARDA RD,213.6399,30.0,Residential,AC Improved,6409.196999999999,Good,475459.87024799996,33.012558,-117.0585135,33.0129685,-117.0578682
20294,SS-020260,40.658,OCCIDENTAL ST,SCRIPPS ST,TULANE ST,256.478,36.0,Residential,AC Improved,9233.208,Fair,375403.77086399996,32.845325,-117.215363,32.84597000000001,-117.215027
20295,SS-020261,57.916000000000004,OCCIDENTAL ST,CARNEGIE ST,SCRIPPS ST,260.0348,36.0,Residential,AC Improved,9361.2528,Fair,542166.3171648,32.844669,-117.215714,32.845325,-117.215363
20298,SS-020264,64.0,OCEAN BL,LAW ST,CRYSTAL DR,536.0687,30.0,Residential,AC Improved,16082.061000000002,Fair,1029251.9040000001,32.8018197,-117.2587782,32.8033063,-117.2598323
20300,SS-020271,100.0,OCEAN BL,THOMAS AV,GRAND AV,375.6663,30.0,Residential,PCC Jointed Concrete,11269.989,Good,1126998.9,32.7934337,-117.2557269,32.794495,-117.2560495
20301,SS-020282,88.75200000000001,OCEAN BLUFF AV,VISTA SORRENTO PY,WEST OCEAN AIR DR,747.0,78.0,Collector,AC Improved,58266.0,Good,5171224.032,32.9176966,-117.2294099,32.9179403,-117.2271547
20304,SS-020287,66.0,OCEAN FRONT ST,DEL MONTE AV,NARRAGANSETT AV,462.3375,40.0,Residential,AC Improved,18493.5,Fair,1220571.0,32.7450621,-117.2544311,32.7462082,-117.2542157
20306,SS-020289,94.2,OCEAN FRONT ST,DEL MAR AV,CORONADO AV,432.1289,40.0,Residential,PCC Jointed Concrete,17285.156000000003,Good,1628261.6952,32.7411007,-117.2542869,32.7423289,-117.2541994
20307,SS-020292,77.02,OCEAN HEIGHTS WY,FALLENWOOD LN,GREENSHADE RD,194.3918,40.0,Residential,AC Improved,7775.672,Good,598882.25744,32.913662,-117.193626,32.913545,-117.1941075
20310,SS-020297,79.56,OCEAN VIEW BL,PUEBLO ST,DEWEY ST,283.7465,52.0,Prime,AC Improved,14754.818000000001,Good,1173893.32008,32.7049125,-117.139343,32.7044237,-117.1386691
20311,SS-020298,84.93,OCEAN VIEW BL,DEWEY ST,S EVANS ST,662.7255,52.0,Prime,AC Improved,34461.726,Good,2926834.38918,32.7044237,-117.1386691,32.70328310000001,-117.1369999
20312,SS-020299,84.96,OCEAN VIEW BL,S EVANS ST,SAMPSON ST,666.9571,52.0,Prime,AC Improved,34681.7692,Good,2946563.111232,32.70328310000001,-117.1369999,32.70213460000001,-117.135325
20313,SS-020300,75.712,OCEAN VIEW BL,SAMPSON ST,S 28TH ST,577.1918,52.0,Prime,AC Improved,30013.9736,Good,2272417.9692032,32.70213460000001,-117.135325,32.7011686,-117.1338295
20314,SS-020301,78.67,OCEAN VIEW BL,S 28TH ST,S 29TH ST,659.003,52.0,Prime,AC Improved,34268.156,Good,2695875.83252,32.7011686,-117.1338295,32.7011827,-117.1316722
20315,SS-020302,70.798,OCEAN VIEW BL,S 29TH ST,S 30TH ST,677.0145,52.0,Prime,AC Improved,35204.754,Good,2492426.1736919996,32.7011827,-117.1316722,32.7011944,-117.1295066
20316,SS-020303,87.556,OCEAN VIEW BL,S 30TH ST,S 31ST ST,664.0007,52.0,Prime,AC Improved,34528.0364,Good,3023136.7550383997,32.7011944,-117.1295066,32.7012013,-117.1273432
20317,SS-020304,89.98,OCEAN VIEW BL,S 31ST ST,S 32ND ST,660.0077,52.0,Prime,AC Improved,34320.4004,Good,3088149.627992,32.7012013,-117.1273432,32.7012101,-117.1251819
20318,SS-020306,81.46600000000001,OCEAN VIEW BL,I-15 NB OFF RA,S 36TH ST,604.0208,52.0,Collector,AC Improved,31409.0816,Good,2558772.2416256,32.7012709,-117.1128811,32.7012498,-117.1168003
20319,SS-020307,64.02199999999999,OCEAN VIEW BL,OLIVEWOOD TR,S 37TH ST,272.8497,52.0,Collector,AC Improved,14188.1844,Fair,908355.9416568001,32.7012595,-117.1155647,32.7012585,-117.1146519
20320,SS-020309,76.45,OCEAN VIEW BL,S 36TH ST,OLIVEWOOD TR,387.1557,52.0,Collector,AC Improved,20132.0964,Good,1539098.76978,32.7012498,-117.1168003,32.7012595,-117.1155647
20321,SS-020310,70.712,OCEAN VIEW BL,MILBRAE ST,S 38TH ST,328.0061,52.0,Collector,AC Improved,17056.3172,Good,1206086.3018464,32.7012589,-117.1135797,32.7012757,-117.1125159
20322,SS-020311,69.016,OCEAN VIEW BL,S 37TH ST,MILBRAE ST,329.0015,52.0,Collector,AC Improved,17108.078,Fair,1180731.111248,32.7012585,-117.1146519,32.7012589,-117.1135797
20323,SS-020312,81.604,OCEAN VIEW BL,S 38TH ST,S 39TH ST,662.0068,52.0,Collector,AC Improved,34424.3536,Good,2809164.9511744,32.7012757,-117.1125159,32.7012917,-117.1103666
20324,SS-020313,78.92,OCEAN VIEW BL,S 39TH ST,S 40TH ST,707.0063,52.0,Collector,AC Improved,36764.3276,Good,2901440.734192,32.7012917,-117.1103666,32.7012979,-117.1080714
20325,SS-020314,80.212,OCEAN VIEW BL,S 40TH ST,S BOUNDARY ST,505.556,40.0,Collector,AC Improved,20222.24,Good,1622066.31488,32.7012979,-117.1080714,32.7005401,-117.1067315
20326,SS-020315,84.104,OCEAN VIEW BL,S BOUNDARY ST,CUYAMACA AV,167.0,40.0,Collector,AC Improved,6680.0,Good,561814.72,32.7005401,-117.1067315,32.7005423,-117.1061909
20327,SS-020317,77.334,OCEAN VIEW BL,CUYAMACA AV,SAN MIGUEL AV,577.3903,40.0,Collector,AC Improved,23095.612,Good,1786076.0584080003,32.7005423,-117.1061909,32.7005313,-117.1042646
20328,SS-020318,67.42,OCEAN VIEW BL,SAN MIGUEL AV,S 42ND ST,224.7736,40.0,Collector,AC Improved,8990.944,Fair,606169.4444800001,32.7005313,-117.1042646,32.7005147,-117.1035834
20329,SS-020320,82.6,OCEAN VIEW BL,S 42ND ST,SAN PASQUAL ST,165.00400000000002,42.0,Collector,AC Improved,6930.168000000001,Good,572431.8768,32.7005147,-117.1035834,32.7005147,-117.1035834
20330,SS-020321,80.04,OCEAN VIEW BL,ELIZABETH ST,S 45TH ST,349.3401,40.0,Collector,AC Improved,13973.604,Good,1118447.26416,32.7004986,-117.099132,32.7004923,-117.0979861
20331,SS-020323,93.948,OCEAN VIEW BL,GLORIA ST,S 49TH ST,357.9999,30.0,Collector,AC Improved,10739.997,Good,1009001.2381559999,32.7004557,-117.0904865,32.7004506,-117.0893258
20332,SS-020324,77.236,OCEAN VIEW BL,S 49TH ST,S WILLIE JAMES JONES AV,334.0135,30.0,Collector,AC Improved,10020.405,Good,773936.00058,32.7004506,-117.0893258,32.7004483,-117.088234
20333,SS-020325,88.41,OCEAN VIEW BL,S WILLIE JAMES JONES AV,S WILLIE JAMES JONES AV,306.1324,30.0,Collector,AC Improved,9183.972,Good,811954.96452,32.7004483,-117.088234,32.7004483,-117.088234
20335,SS-020327,73.312,OCEAN VIEW BL,S 32ND ST,S BANCROFT ST,380.2901,52.0,Major,AC Improved,19775.0852,Good,1449751.0461823998,32.7012101,-117.1251819,32.7012076,-117.1239676
20336,SS-020328,62.982,OCEAN VIEW BL,S BANCROFT ST,S 33RD ST,431.7381,52.0,Major,AC Improved,22450.3812,Fair,1413969.9087383999,32.7012076,-117.1239676,32.7012228,-117.1225988
20337,SS-020329,85.74600000000001,OCEAN VIEW BL,S 33RD ST,I-15 NB OFF RA,1169.126,78.0,Major,AC Improved,91191.82800000001,Good,7819334.483688001,32.7012228,-117.1225988,32.7012709,-117.1128811
20338,SS-020330,75.33800000000001,OCEAN VIEW BL,SAN PASQUAL ST,MARKETPLACE AV,672.5553,42.0,Collector,AC Improved,28247.3226,Good,2128096.7900388,32.7005147,-117.1035834,32.7005126,-117.1008722
20339,SS-020331,81.852,OCEAN VIEW BL,S 45TH ST,WEST ST,327.1529,40.0,Collector,AC Improved,13086.116000000002,Good,1071124.7668319999,32.7004923,-117.0979861,32.7004686,-117.0969538
20340,SS-020332,82.14399999999999,OCEAN VIEW BL,WEST ST,S 46TH ST,333.0125,40.0,Collector,AC Improved,13320.5,Good,1094199.152,32.7004686,-117.0969538,32.7004566,-117.0958285
20341,SS-020333,79.714,OCEAN VIEW BL,S 46TH ST,S 47TH ST,650.0715,40.0,Collector,AC Improved,26002.86,Good,2072791.9820400001,32.7004566,-117.0958285,32.7004736,-117.0937477
20342,SS-020334,83.48,OCEAN VIEW BL,S 48TH ST,GLORIA ST,330.06,35.0,Collector,AC Improved,11552.1,Good,964369.308,32.7010121,-117.107553,32.7004557,-117.0904865
20343,SS-020335,89.538,OCEAN VIEW HILLS PY,DENNERY RD,KENTMERE TR,681.3608,119.0,Major,AC Improved,81081.9352,Good,7259914.313937599,32.583751,-117.0323995,32.5823752,-117.0303007
20344,SS-020336,94.26799999999999,OCEAN VIEW HILLS PY,KENTMERE TR,LYNDHURST TR,882.284,64.0,Major,AC Improved,56466.176,Good,5322953.479168,32.5823752,-117.0303007,32.5812067,-117.028875
20345,SS-020337,92.186,OCEAN VIEW HILLS PY,LYNDHURST TR,HIDDEN TRAILS DR,1477.4638,64.0,Major,AC Improved,94557.6832,Good,8716894.5834752,32.5812067,-117.028875,32.5735407,-117.0142771
20346,SS-020338,94.524,OCEAN VIEW HILLS PY,SEA DRIFT WY,BREAKERS WY,1063.2262,30.0,Major,AC Improved,31896.786,Good,3015011.7998639997,32.5771175,-117.022828,32.5716874,-117.0248879
20347,SS-020339,90.66799999999999,OCEAN VIEW HILLS PY,STARFISH WY,SEA DRIFT WY,720.3582,30.0,Major,AC Improved,21610.746,Good,1959403.118328,32.5871823,-117.0307057,32.5771175,-117.022828
20348,SS-020340,75.574,OCEAN VISTA RD,OVERPARK RD,HIGH BLUFF DR,833.5848,26.0,Residential,AC Improved,21673.2048,Good,1637930.7795552,32.957234,-117.2422638,32.958889,-117.241386
20349,SS-020341,88.37200000000001,OCEANVIEW RIDGE LN,HILLBRAE CT,CHAPARRO WY,251.0592,34.0,Residential,AC Improved,8536.0128,Good,754344.5231616,32.915577,-117.189934,32.915577,-117.189934
20350,SS-020342,85.1,OCEANVIEW RIDGE LN,SEAPOINT WY,HILLBRAE CT,291.4422,34.0,Residential,AC Improved,9909.0348,Good,843258.86148,32.9151378,-117.1906936,32.915577,-117.189934
20351,SS-020343,84.352,OCEANVIEW RIDGE LN,PACIFIC CANYON WY,SEAPOINT WY,412.8382,34.0,Residential,AC Improved,14036.4988,Good,1184006.7467776001,32.9142738,-117.1915033,32.9151378,-117.1906936
20353,SS-020345,66.822,OCTANS ST,VOLANS ST,VOLANS ST,664.9152,36.0,Residential,AC Improved,23936.9472,Fair,1599514.6857983998,32.932552,-117.137253,32.932552,-117.137253
20354,SS-020346,71.314,OCTANS ST,VOLANS ST,WESTONHILL DR,251.032,36.0,Residential,AC Improved,9037.152,Good,644475.457728,32.932552,-117.137253,32.931362,-117.13562
20357,SS-020350,63.882,OCULTO RD,CAPILLA RD,OCULTO PL,423.1958,36.0,Residential,AC Improved,15235.0488,Fair,973245.3874416001,33.0265971,-117.0861956,33.0259261,-117.0850941
20358,SS-020351,57.216,OCULTO RD,OCULTO PL,OCULTO WY,234.7708,36.0,Residential,AC Improved,8451.7488,Fair,483575.2593408,33.0259261,-117.0850941,33.0256798,-117.0843998
20359,SS-020352,49.303999999999995,OCULTO RD,OCULTO WY,OCULTO CT,229.6313,36.0,Residential,AC Improved,8266.7268,Fair,407582.6981472,33.0256798,-117.0843998,33.0255979,-117.0836286
20360,SS-020353,59.196000000000005,OCULTO RD,OCULTO CT,BOTERO DR,229.4095,36.0,Residential,AC Improved,8258.742,Fair,488884.49143199995,33.0255979,-117.0836286,33.0256439,-117.0828904
20363,SS-020356,55.46,ODELL RD,DANCY RD,HANDEL WY,302.6928,36.0,Residential,AC Improved,10896.9408,Fair,604344.336768,32.909763,-117.154121,32.9105114,-117.1545881
20364,SS-020357,60.724,ODELL RD,ODELL PL,DANCY RD,260.7132,36.0,Residential,AC Improved,9385.6752,Fair,569935.7408448001,32.9090818,-117.1538588,32.909763,-117.154121
20365,SS-020358,48.098,ODELL RD,PONDER WY,ODELL PL,247.0319,36.0,Residential,AC Improved,8893.1484,Fair,427742.6517432,32.9084188,-117.1536882,32.9090818,-117.1538588
20366,SS-020359,71.406,ODELL RD,CALICO ST,PONDER WY,289.7585,36.0,Residential,AC Improved,10431.306,Good,744857.836236,32.907635,-117.153526,32.9084188,-117.1536882
20367,SS-020361,84.0,OFRIA AV,FORRESTAL RD,HEMINGWAY AV,267.0302,36.0,Residential,AC Improved,9613.0872,Good,807499.3248,32.8079705,-117.052102,32.8085789,-117.0516106
20368,SS-020362,63.534,OFRIA AV,LAURELRIDGE RD,FORRESTAL RD,294.6878,36.0,Residential,AC Improved,10608.7608,Fair,674017.0086672,32.807306,-117.0526639,32.8079705,-117.052102
20370,SS-020364,45.96,OFTEDAHL WY,WHELLOCK WY,PASEO MONTALBAN,203.5412,40.0,Residential,AC Improved,8141.648,Fair,374190.14208,32.961178,-117.1192937,32.9617607,-117.1195708
20372,SS-020366,54.891999999999996,OGALALA AV,LAKE FOREST AV,NEOSHO PL,246.0,30.0,Residential,AC Improved,7380.0,Fair,405102.96,32.833332,-117.214287,32.832893,-117.213676
20373,SS-020367,66.54,OGALALA AV,NEOSHO PL,MORAGA AV,850.0,30.0,Residential,AC Improved,25500.0,Fair,1696770.0,32.832893,-117.213676,32.831318,-117.211884
20374,SS-020368,72.882,OGALALA AV,MORAGA AV,NORWALK AV,248.0,30.0,Residential,AC Improved,7440.0,Good,542242.08,32.831318,-117.211884,32.8310541,-117.211159
20375,SS-020369,67.98,OGALALA AV,NORWALK AV,OTOMI AV,216.0,36.0,Residential,AC Improved,7776.0,Fair,528612.48,32.8310541,-117.211159,32.8305487,-117.2104032
20376,SS-020370,89.52,OGDEN ST,SHILOH RD,WIGHTMAN ST,426.6813,36.0,Residential,AC Improved,15360.5268,Good,1375074.359136,32.7467152,-117.0815303,32.7472851,-117.0803192
20377,SS-020373,32.06,OGDEN ST,HONDO ST,KNOXIE ST,260.0175,36.0,Residential,AC Improved,9360.63,Poor,300101.7978,32.7459287,-117.0833001,32.7462657,-117.08254
20380,SS-020376,75.91199999999999,OHIO ST,I-805 SB OFF RA,ADAMS AV,681.0,40.0,Collector,AC Improved,27240.0,Good,2067842.88,32.7559346,-117.1289521,32.7629005,-117.1289702
20381,SS-020377,84.964,OHIO ST,WALTON PL,I-805 SB OFF RA,414.0,40.0,Collector,AC Improved,16560.0,Good,1407003.84,32.7598931,-117.128959,32.7559346,-117.1289521
20382,SS-020378,79.648,OHIO ST,MONROE AV,WALTON PL,265.0,40.0,Residential,AC Improved,10600.0,Good,844268.8,32.7591621,-117.1289591,32.7598931,-117.128959
20383,SS-020379,84.43799999999999,OHIO ST,MEADE AV,MONROE AV,679.0,40.0,Residential,AC Improved,27160.0,Good,2293336.08,32.7573027,-117.1289515,32.7591621,-117.1289591
20384,SS-020380,58.754,OHIO ST,LINCOLN AV,POLK AV,679.0117,52.0,Collector,AC Improved,35308.6084,Fair,2074521.9779336003,32.7503436,-117.1289242,32.7522132,-117.1289352
20385,SS-020381,62.70399999999999,OHIO ST,UNIVERSITY AV,LINCOLN AV,688.0119,52.0,Collector,AC Improved,35776.6188,Fair,2243337.1052352,32.7484778,-117.1288968,32.7503436,-117.1289242
20386,SS-020382,84.484,OHIO ST,EL CAJON BL,MEADE AV,720.0,40.0,Residential,AC Improved,28800.0,Good,2433139.2,32.7554047,-117.1289417,32.7573027,-117.1289515
20387,SS-020383,45.908,OHIO ST,HOWARD AV,EL CAJON BL,447.0046,52.0,Residential,AC Improved,23244.2392,Fair,1067096.5331936,32.7540792,-117.128934,32.7554047,-117.1289417
20388,SS-020384,86.74,OHIO ST,POLK AV,HOWARD AV,681.0119,52.0,Residential,AC Improved,35412.6188,Good,3071690.554712,32.7522132,-117.1289352,32.7540792,-117.128934
20391,SS-020387,91.88799999999999,OKEEFE ST,JANSE WY,TRIDLE WY,505.0208,32.0,Residential,AC Improved,16160.6656,Good,1484971.2406528,32.5480758,-117.0525125,32.5466922,-117.0523979
20392,SS-020388,89.38,OKEEFE ST,TRIDLE WY,ANELLA RD,684.1763,32.0,Residential,AC Improved,21893.6416,Good,1956853.6862080002,32.5466922,-117.0523979,32.5448682,-117.0524186
20394,SS-020391,71.668,OLAMAR WY,SEABROOK LN,NILO WY,304.7343,32.0,Residential,AC Improved,9751.4976,Good,698870.3299968,32.6879506,-117.0286438,32.6871831,-117.0289224
